"","ID","Question","Response","value"
"3519","4478","Q19post","It has half the volume, and half the density of the original block",0
"3520","4479","Q19post","It has half the volume, but same density of the original block",1
"3521","4482","Q19post","It has half the volume, but same density of the original block",1
"3522","4485","Q19post","It has half the volume, but same density of the original block",1
"3523","4488","Q19post","It has half the volume, and half the density of the original block",0
"3524","4491","Q19post","it has the same volume, but half the density of the original block",0
"3525","4492","Q19post","it has the same volume, but half the density of the original block",0
"3526","4495","Q19post","It has half the volume, and half the density of the original block",0
"3527","4498","Q19post","It has half the volume, and half the density of the original block",0
"3528","4499","Q19post","it has the same volume, but half the density of the original block",0
"3529","4500","Q19post","It has half the volume, but same density of the original block",1
"3530","4501","Q19post","It has half the volume, but same density of the original block",1
"3531","4502","Q19post","It has half the volume, but same density of the original block",1
"3532","4503","Q19post","It has half the volume, but same density of the original block",1
"3533","4504","Q19post","it has the same volume, but half the density of the original block",0
"3534","4505","Q19post","It has half the volume, and half the density of the original block",0
"3535","4507","Q19post","It has half the volume, but same density of the original block",1
"3536","4509","Q19post","it has the same volume, but half the density of the original block",0
"3537","4514","Q19post","It has half the volume, and half the density of the original block",0
