,ID,Question,Response
7129,4258,Q21,The 2 blocks will float
7130,4249,Q21,The 2 blocks will float
7135,4290,Q21,The 2 blocks will float
7137,4288,Q21,The 2 blocks will float
7142,4312,Q21,The 2 blocks will float
7144,4313,Q21,The 2 blocks will float
7145,4315,Q21,The 2 blocks will float
7146,4319,Q21,The 2 blocks will float
7147,4318,Q21,The 2 blocks will float
7150,4036,Q21,The 2 blocks will float
7152,4301,Q21,The 2 blocks will float
7160,4293,Q21,The 2 blocks will float
7161,4443,Q21,The 2 blocks will float
7162,4327,Q21,The 2 blocks will float
7164,4337,Q21,The 2 blocks will float
7166,4328,Q21,The 2 blocks will float
7167,4324,Q21,The 2 blocks will float
7169,4338,Q21,The 2 blocks will float
7170,4332,Q21,The 2 blocks will float
7172,4347,Q21,The 2 blocks will float
7175,4367,Q21,The 2 blocks will float
7176,4365,Q21,The 2 blocks will float
7178,4373,Q21,The 2 blocks will float
7179,4359,Q21,The 2 blocks will float
7180,4352,Q21,The 2 blocks will float
7182,4363,Q21,The 2 blocks will float
7183,4366,Q21,The 2 blocks will float
7184,4356,Q21,The 2 blocks will float
7185,4364,Q21,The 2 blocks will float
7188,4342,Q21,The 2 blocks will float
7191,4390,Q21,The 2 blocks will float
7192,4385,Q21,The 2 blocks will float
7194,4392,Q21,The 2 blocks will float
7196,4386,Q21,The 2 blocks will float
7201,4376,Q21,The 2 blocks will float
7202,4404,Q21,The 2 blocks will float
7205,4406,Q21,The 2 blocks will float
7211,4401,Q21,The 2 blocks will float
7212,4397,Q21,The 2 blocks will float
7213,4416,Q21,The 2 blocks will float
7216,4428,Q21,The 2 blocks will float
7217,4424,Q21,The 2 blocks will float
7218,4433,Q21,The 2 blocks will float
7220,4423,Q21,The 2 blocks will float
7222,4430,Q21,The 2 blocks will float
7225,4437,Q21,The 2 blocks will float
7227,4427,Q21,The 2 blocks will float
7234,4435,Q21,The 2 blocks will float
7235,4448,Q21,The 2 blocks will float
7238,4447,Q21,The 2 blocks will float
7240,4457,Q21,The 2 blocks will float
7241,4456,Q21,The 2 blocks will float
7243,4458,Q21,The 2 blocks will float
7245,4450,Q21,The 2 blocks will float
7247,4452,Q21,The 2 blocks will float
7251,4465,Q21,The 2 blocks will float
7253,4472,Q21,The 2 blocks will float
7254,4507,Q21,The 2 blocks will float
7255,4518,Q21,The 2 blocks will float
7258,4524,Q21,The 2 blocks will float
7266,4500,Q21,The 2 blocks will float
7271,4461,Q21,The 2 blocks will float
7272,4494,Q21,The 2 blocks will float
7273,4514,Q21,The 2 blocks will float
7274,4517,Q21,The 2 blocks will float
7277,4478,Q21,The 2 blocks will float
7285,4344,Q21,The 2 blocks will float
7287,4279,Q21,The 2 blocks will float
7288,4341,Q21,The 2 blocks will float
7290,4281,Q21,The 2 blocks will float
7291,4245,Q21,The 2 blocks will float
7294,4334,Q21,The 2 blocks will float
7295,4370,Q21,The 2 blocks will float
7296,4360,Q21,The 2 blocks will float
7298,4350,Q21,The 2 blocks will float
7302,4564,Q21,The 2 blocks will float
7303,4537,Q21,The 2 blocks will float
7304,4558,Q21,The 2 blocks will float
7305,4550,Q21,The 2 blocks will float
7306,4573,Q21,The 2 blocks will float
7307,4536,Q21,The 2 blocks will float
7310,4566,Q21,The 2 blocks will float
7311,4546,Q21,The 2 blocks will float
7315,4540,Q21,The 2 blocks will float
7322,4574,Q21,The 2 blocks will float
7324,4527,Q21,The 2 blocks will float
7328,4545,Q21,The 2 blocks will float
7332,4381,Q21,The 2 blocks will float
7333,4374,Q21,The 2 blocks will float
7334,4317,Q21,The 2 blocks will float
7338,4281,Q21,The 2 blocks will float
7339,4316,Q21,The 2 blocks will float
7340,4372,Q21,The 2 blocks will float
7341,4292R,Q21,The 2 blocks will float
7346,4371,Q21,The 2 blocks will float
7348,4632,Q21,The 2 blocks will float
7352,4295,Q21,The 2 blocks will float
7364,4672,Q21,The 2 blocks will float
7366,4678,Q21,The 2 blocks will float
7367,4676,Q21,The 2 blocks will float
7368,4666,Q21,The 2 blocks will float
7370,4611,Q21,The 2 blocks will float
7378,4623,Q21,The 2 blocks will float
7382,4599,Q21,The 2 blocks will float
7385,4607,Q21,The 2 blocks will float
7391,4585,Q21,The 2 blocks will float
7395,4579,Q21,The 2 blocks will float
7397,4592,Q21,The 2 blocks will float
7400,4670,Q21,The 2 blocks will float
7401,4652,Q21,The 2 blocks will float
7403,4653,Q21,The 2 blocks will float
7404,4669,Q21,The 2 blocks will float
7405,4389,Q21,The 2 blocks will float
7412,4395,Q21,The 2 blocks will float
7413,4681,Q21,The 2 blocks will float
7414,4414,Q21,The 2 blocks will float
7416,4464,Q21,The 2 blocks will float
7422,4668,Q21,The 2 blocks will float
7423,4684,Q21,The 2 blocks will float
7428,4698,Q21,The 2 blocks will float
7434,4704,Q21,The 2 blocks will float
7435,4736,Q21,The 2 blocks will float
7436,4771,Q21,The 2 blocks will float
7438,4717,Q21,The 2 blocks will float
7440,4726,Q21,The 2 blocks will float
7441,4714,Q21,The 2 blocks will float
7442,4716,Q21,The 2 blocks will float
7445,4725,Q21,The 2 blocks will float
7450,4731,Q21,The 2 blocks will float
7453,4722,Q21,The 2 blocks will float
7454,4753B,Q21,The 2 blocks will float
7459,4759,Q21,The 2 blocks will float
7460,4766,Q21,The 2 blocks will float
7461,4768,Q21,The 2 blocks will float
7462,4762,Q21,The 2 blocks will float
7463,4764,Q21,The 2 blocks will float
7464,4758,Q21,The 2 blocks will float
7468,4756B,Q21,The 2 blocks will float
7470,4710,Q21,The 2 blocks will float
7471,4746,Q21,The 2 blocks will float
7472,4739,Q21,The 2 blocks will float
7474,4755,Q21,The 2 blocks will float
7476,4750,Q21,The 2 blocks will float
7477,4748,Q21,The 2 blocks will float
7483,4777,Q21,The 2 blocks will float
7493,4740,Q21,The 2 blocks will float
7495,4816,Q21,The 2 blocks will float
7497,4817,Q21,The 2 blocks will float
7498,4824,Q21,The 2 blocks will float
7503,4821,Q21,The 2 blocks will float
7505,4781,Q21,The 2 blocks will float
7511,4785,Q21,The 2 blocks will float
7512,4780,Q21,The 2 blocks will float
7514,4784,Q21,The 2 blocks will float
7517,4795,Q21,The 2 blocks will float
7522,4808,Q21,The 2 blocks will float
7530,4803,Q21,The 2 blocks will float
7531,4802,Q21,The 2 blocks will float
7532,4813,Q21,The 2 blocks will float
7534,4836,Q21,The 2 blocks will float
7536,4838,Q21,The 2 blocks will float
7537,4833,Q21,The 2 blocks will float
7538,4828,Q21,The 2 blocks will float
7539,4831,Q21,The 2 blocks will float
7541,4835,Q21,The 2 blocks will float
7542,4826,Q21,The 2 blocks will float
7543,4827,Q21,The 2 blocks will float
7544,4829,Q21,The 2 blocks will float
7545,4837,Q21,The 2 blocks will float
7546,4830,Q21,The 2 blocks will float
7548,4847,Q21,The 2 blocks will float
7560,4752,Q21,The 2 blocks will float
7561,4859,Q21,The 2 blocks will float
7565,4874,Q21,The 2 blocks will float
7566,4863,Q21,The 2 blocks will float
7568,4860,Q21,The 2 blocks will float
7569,4866,Q21,The 2 blocks will float
7570,4869,Q21,The 2 blocks will float
7575,4892,Q21,The 2 blocks will float
7579,4879,Q21,The 2 blocks will float
7581,4919,Q21,The 2 blocks will float
7582,4879,Q21,The 2 blocks will float
7583,4913,Q21,The 2 blocks will float
7584,4897,Q21,The 2 blocks will float
7585,4911,Q21,The 2 blocks will float
7586,4904,Q21,The 2 blocks will float
7587,4895,Q21,The 2 blocks will float
7589,4901,Q21,The 2 blocks will float
7590,4884,Q21,The 2 blocks will float
7592,4917,Q21,The 2 blocks will float
7594,4908,Q21,The 2 blocks will float
7595,4900,Q21,The 2 blocks will float
7596,4922,Q21,The 2 blocks will float
7599,4885,Q21,The 2 blocks will float
7600,4914,Q21,The 2 blocks will float
7603,4902,Q21,The 2 blocks will float
7604,4909,Q21,The 2 blocks will float
7605,4912,Q21,The 2 blocks will float
7606,4926,Q21,The 2 blocks will float
7607,4886,Q21,The 2 blocks will float
7609,4888,Q21,The 2 blocks will float
7610,4896,Q21,The 2 blocks will float
7611,4927,Q21,The 2 blocks will float
7612,4878,Q21,The 2 blocks will float
7613,4923,Q21,The 2 blocks will float
7614,4880,Q21,The 2 blocks will float
7075,4232,Q21,The 2 blocks will sink
7076,4233,Q21,The 2 blocks will sink
7079,4420,Q21,The 2 blocks will sink
7083,4229,Q21,The 2 blocks will sink
7086,4228,Q21,The 2 blocks will sink
7087,4224,Q21,The 2 blocks will sink
7090,4254,Q21,The 2 blocks will sink
7094,4246,Q21,The 2 blocks will sink
7095,4251,Q21,The 2 blocks will sink
7097,4247,Q21,The 2 blocks will sink
7098,4256,Q21,The 2 blocks will sink
7103,4257,Q21,The 2 blocks will sink
7108,4282A,Q21,The 2 blocks will sink
7111,4284,Q21,The 2 blocks will sink
7115,4287,Q21,The 2 blocks will sink
7123,4270,Q21,The 2 blocks will sink
7124,4293F,Q21,The 2 blocks will sink
7128,4268,Q21,The 2 blocks will sink
7136,4283,Q21,The 2 blocks will sink
7138,4321,Q21,The 2 blocks will sink
7139,4300,Q21,The 2 blocks will sink
7140,4304,Q21,The 2 blocks will sink
7141,4303,Q21,The 2 blocks will sink
7143,4322,Q21,The 2 blocks will sink
7148,4296,Q21,The 2 blocks will sink
7151,4307,Q21,The 2 blocks will sink
7153,4294,Q21,The 2 blocks will sink
7156,4302,Q21,The 2 blocks will sink
7158,4291,Q21,The 2 blocks will sink
7165,4343,Q21,The 2 blocks will sink
7168,4348,Q21,The 2 blocks will sink
7171,4346,Q21,The 2 blocks will sink
7173,4339,Q21,The 2 blocks will sink
7174,4353,Q21,The 2 blocks will sink
7177,4357,Q21,The 2 blocks will sink
7189,4391,Q21,The 2 blocks will sink
7190,4393,Q21,The 2 blocks will sink
7193,4384,Q21,The 2 blocks will sink
7195,4380,Q21,The 2 blocks will sink
7197,4394,Q21,The 2 blocks will sink
7199,4382,Q21,The 2 blocks will sink
7200,4379,Q21,The 2 blocks will sink
7203,4410,Q21,The 2 blocks will sink
7204,4411,Q21,The 2 blocks will sink
7207,4396,Q21,The 2 blocks will sink
7208,4407,Q21,The 2 blocks will sink
7209,4399,Q21,The 2 blocks will sink
7214,4429,Q21,The 2 blocks will sink
7215,4442,Q21,The 2 blocks will sink
7219,4283F,Q21,The 2 blocks will sink
7221,4436,Q21,The 2 blocks will sink
7224,4441,Q21,The 2 blocks will sink
7228,4426,Q21,The 2 blocks will sink
7229,4440,Q21,The 2 blocks will sink
7232,4438,Q21,The 2 blocks will sink
7233,4449,Q21,The 2 blocks will sink
7236,4455,Q21,The 2 blocks will sink
7239,4459,Q21,The 2 blocks will sink
7244,4460,Q21,The 2 blocks will sink
7248,4239,Q21,The 2 blocks will sink
7250,4490,Q21,The 2 blocks will sink
7252,4467,Q21,The 2 blocks will sink
7256,4503,Q21,The 2 blocks will sink
7257,4479,Q21,The 2 blocks will sink
7260,4476,Q21,The 2 blocks will sink
7261,4483,Q21,The 2 blocks will sink
7264,4520,Q21,The 2 blocks will sink
7265,4498,Q21,The 2 blocks will sink
7281,4501,Q21,The 2 blocks will sink
7282,4499,Q21,The 2 blocks will sink
7283,4505,Q21,The 2 blocks will sink
7284,4495,Q21,The 2 blocks will sink
7286,4292BM,Q21,The 2 blocks will sink
7289,4279,Q21,The 2 blocks will sink
7299,4463,Q21,The 2 blocks will sink
7300,4562,Q21,The 2 blocks will sink
7301,4563,Q21,The 2 blocks will sink
7308,4571,Q21,The 2 blocks will sink
7309,4571,Q21,The 2 blocks will sink
7312,4554,Q21,The 2 blocks will sink
7313,4535,Q21,The 2 blocks will sink
7314,4553,Q21,The 2 blocks will sink
7316,4358F,Q21,The 2 blocks will sink
7317,4572,Q21,The 2 blocks will sink
7318,4549,Q21,The 2 blocks will sink
7320,4543,Q21,The 2 blocks will sink
7326,4559,Q21,The 2 blocks will sink
7327,4531,Q21,The 2 blocks will sink
7329,4533,Q21,The 2 blocks will sink
7330,4480,Q21,The 2 blocks will sink
7331,4358,Q21,The 2 blocks will sink
7336,4305,Q21,The 2 blocks will sink
7337,4326F,Q21,The 2 blocks will sink
7342,4329,Q21,The 2 blocks will sink
7343,4375,Q21,The 2 blocks will sink
7344,4310,Q21,The 2 blocks will sink
7345,4353F,Q21,The 2 blocks will sink
7347,4648,Q21,The 2 blocks will sink
7351,4668C,Q21,The 2 blocks will sink
7354,4631,Q21,The 2 blocks will sink
7356,4635,Q21,The 2 blocks will sink
7357,4643,Q21,The 2 blocks will sink
7359,4642,Q21,The 2 blocks will sink
7361,4657,Q21,The 2 blocks will sink
7363,4673,Q21,The 2 blocks will sink
7365,4660,Q21,The 2 blocks will sink
7369,4646,Q21,The 2 blocks will sink
7371,4602,Q21,The 2 blocks will sink
7372,4626,Q21,The 2 blocks will sink
7373,4589,Q21,The 2 blocks will sink
7374,4586,Q21,The 2 blocks will sink
7375,4581F,Q21,The 2 blocks will sink
7377,4627,Q21,The 2 blocks will sink
7380,4600,Q21,The 2 blocks will sink
7381,4608,Q21,The 2 blocks will sink
7384,4609,Q21,The 2 blocks will sink
7386,4578,Q21,The 2 blocks will sink
7387,4588,Q21,The 2 blocks will sink
7389,4613,Q21,The 2 blocks will sink
7392,4616,Q21,The 2 blocks will sink
7393,4595,Q21,The 2 blocks will sink
7394,4619,Q21,The 2 blocks will sink
7396,4620,Q21,The 2 blocks will sink
7398,4598,Q21,The 2 blocks will sink
7399,4663,Q21,The 2 blocks will sink
7402,4419,Q21,The 2 blocks will sink
7406,4667,Q21,The 2 blocks will sink
7407,4541,Q21,The 2 blocks will sink
7408,4686,Q21,The 2 blocks will sink
7409,4542,Q21,The 2 blocks will sink
7418,4539,Q21,The 2 blocks will sink
7421,4506,Q21,The 2 blocks will sink
7427,4707,Q21,The 2 blocks will sink
7429,4703,Q21,The 2 blocks will sink
7430,4712,Q21,The 2 blocks will sink
7433,4693,Q21,The 2 blocks will sink
7437,4697,Q21,The 2 blocks will sink
7443,4718,Q21,The 2 blocks will sink
7444,4730,Q21,The 2 blocks will sink
7446,4720,Q21,The 2 blocks will sink
7448,4606,Q21,The 2 blocks will sink
7449,4733,Q21,The 2 blocks will sink
7452,4729,Q21,The 2 blocks will sink
7455,4604,Q21,The 2 blocks will sink
7456,4737,Q21,The 2 blocks will sink
7457,4746B,Q21,The 2 blocks will sink
7465,4769,Q21,The 2 blocks will sink
7466,4754B,Q21,The 2 blocks will sink
7467,4761,Q21,The 2 blocks will sink
7469,4755B,Q21,The 2 blocks will sink
7475,4742,Q21,The 2 blocks will sink
7478,4753,Q21,The 2 blocks will sink
7479,4743,Q21,The 2 blocks will sink
7480,4760,Q21,The 2 blocks will sink
7481,4767,Q21,The 2 blocks will sink
7482,4778,Q21,The 2 blocks will sink
7484,4763,Q21,The 2 blocks will sink
7485,4768,Q21,The 2 blocks will sink
7487,4765,Q21,The 2 blocks will sink
7490,4775,Q21,The 2 blocks will sink
7491,4769,Q21,The 2 blocks will sink
7492,4771,Q21,The 2 blocks will sink
7496,4820,Q21,The 2 blocks will sink
7499,4815,Q21,The 2 blocks will sink
7501,4819,Q21,The 2 blocks will sink
7502,4822,Q21,The 2 blocks will sink
7506,4789,Q21,The 2 blocks will sink
7507,4782,Q21,The 2 blocks will sink
7508,4786,Q21,The 2 blocks will sink
7509,4783,Q21,The 2 blocks will sink
7513,4788,Q21,The 2 blocks will sink
7515,4779,Q21,The 2 blocks will sink
7518,4805,Q21,The 2 blocks will sink
7519,4799,Q21,The 2 blocks will sink
7520,4796,Q21,The 2 blocks will sink
7523,4806,Q21,The 2 blocks will sink
7526,4807,Q21,The 2 blocks will sink
7527,4800,Q21,The 2 blocks will sink
7533,4801,Q21,The 2 blocks will sink
7535,4832,Q21,The 2 blocks will sink
7540,4834,Q21,The 2 blocks will sink
7551,4581,Q21,The 2 blocks will sink
7553,4845,Q21,The 2 blocks will sink
7554,4848,Q21,The 2 blocks will sink
7556,4857,Q21,The 2 blocks will sink
7558,4842,Q21,The 2 blocks will sink
7559,4852,Q21,The 2 blocks will sink
7572,4870,Q21,The 2 blocks will sink
7573,4868,Q21,The 2 blocks will sink
7574,4861,Q21,The 2 blocks will sink
7576,4891,Q21,The 2 blocks will sink
7577,4899,Q21,The 2 blocks will sink
7578,4898,Q21,The 2 blocks will sink
7580,4883,Q21,The 2 blocks will sink
7591,4898,Q21,The 2 blocks will sink
7597,4906,Q21,The 2 blocks will sink
7598,4899,Q21,The 2 blocks will sink
7601,4921,Q21,The 2 blocks will sink
7616,4887,Q21,The 2 blocks will sink
6529,4217,Q20,The blocks will float
6534,4230,Q20,The blocks will float
6535,4420,Q20,The blocks will float
6537,4234,Q20,The blocks will float
6540,4236,Q20,The blocks will float
6542,4228,Q20,The blocks will float
6546,4254,Q20,The blocks will float
6551,4251,Q20,The blocks will float
6555,4253,Q20,The blocks will float
6557,4244,Q20,The blocks will float
6559,4257,Q20,The blocks will float
6563,4265,Q20,The blocks will float
6569,4280,Q20,The blocks will float
6571,4287,Q20,The blocks will float
6579,4270,Q20,The blocks will float
6584,4268,Q20,The blocks will float
6589,4269,Q20,The blocks will float
6592,4283,Q20,The blocks will float
6596,4304,Q20,The blocks will float
6600,4313,Q20,The blocks will float
6604,4296,Q20,The blocks will float
6608,4301,Q20,The blocks will float
6609,4294,Q20,The blocks will float
6621,4343,Q20,The blocks will float
6629,4339,Q20,The blocks will float
6630,4353,Q20,The blocks will float
6633,4357,Q20,The blocks will float
6651,4380,Q20,The blocks will float
6653,4394,Q20,The blocks will float
6654,4383,Q20,The blocks will float
6663,4396,Q20,The blocks will float
6664,4407,Q20,The blocks will float
6670,4429,Q20,The blocks will float
6671,4442,Q20,The blocks will float
6675,4283F,Q20,The blocks will float
6680,4441,Q20,The blocks will float
6681,4437,Q20,The blocks will float
6689,4449,Q20,The blocks will float
6695,4459,Q20,The blocks will float
6696,4457,Q20,The blocks will float
6698,4454,Q20,The blocks will float
6700,4460,Q20,The blocks will float
6708,4467,Q20,The blocks will float
6713,4479,Q20,The blocks will float
6716,4476,Q20,The blocks will float
6720,4520,Q20,The blocks will float
6742,4292BM,Q20,The blocks will float
6746,4281,Q20,The blocks will float
6756,4562,Q20,The blocks will float
6759,4537,Q20,The blocks will float
6764,4571,Q20,The blocks will float
6765,4571,Q20,The blocks will float
6768,4554,Q20,The blocks will float
6770,4553,Q20,The blocks will float
6774,4549,Q20,The blocks will float
6777,4569,Q20,The blocks will float
6782,4559,Q20,The blocks will float
6783,4531,Q20,The blocks will float
6787,4358,Q20,The blocks will float
6792,4305,Q20,The blocks will float
6800,4310,Q20,The blocks will float
6801,4353F,Q20,The blocks will float
6814,4659,Q20,The blocks will float
6815,4642,Q20,The blocks will float
6817,4657,Q20,The blocks will float
6819,4673,Q20,The blocks will float
6821,4660,Q20,The blocks will float
6828,4626,Q20,The blocks will float
6830,4586,Q20,The blocks will float
6835,4601,Q20,The blocks will float
6837,4608,Q20,The blocks will float
6843,4588,Q20,The blocks will float
6848,4616,Q20,The blocks will float
6849,4595,Q20,The blocks will float
6850,4619,Q20,The blocks will float
6852,4620,Q20,The blocks will float
6853,4592,Q20,The blocks will float
6855,4663,Q20,The blocks will float
6857,4652,Q20,The blocks will float
6858,4419,Q20,The blocks will float
6859,4653,Q20,The blocks will float
6862,4667,Q20,The blocks will float
6864,4686,Q20,The blocks will float
6865,4542,Q20,The blocks will float
6874,4539,Q20,The blocks will float
6875,4653F,Q20,The blocks will float
6877,4506,Q20,The blocks will float
6880,4637,Q20,The blocks will float
6882,4297,Q20,The blocks will float
6884,4698,Q20,The blocks will float
6885,4703,Q20,The blocks will float
6889,4693,Q20,The blocks will float
6893,4697,Q20,The blocks will float
6898,4716,Q20,The blocks will float
6900,4730,Q20,The blocks will float
6903,4728,Q20,The blocks will float
6906,4731,Q20,The blocks will float
6907,4727,Q20,The blocks will float
6908,4729,Q20,The blocks will float
6921,4769,Q20,The blocks will float
6922,4754B,Q20,The blocks will float
6923,4761,Q20,The blocks will float
6927,4746,Q20,The blocks will float
6929,4754,Q20,The blocks will float
6933,4748,Q20,The blocks will float
6934,4753,Q20,The blocks will float
6943,4765,Q20,The blocks will float
6946,4775,Q20,The blocks will float
6947,4769,Q20,The blocks will float
6951,4816,Q20,The blocks will float
6955,4815,Q20,The blocks will float
6956,4825,Q20,The blocks will float
6957,4819,Q20,The blocks will float
6958,4822,Q20,The blocks will float
6963,4782,Q20,The blocks will float
6965,4783,Q20,The blocks will float
6966,4787,Q20,The blocks will float
6971,4779,Q20,The blocks will float
6972,4756,Q20,The blocks will float
6974,4805,Q20,The blocks will float
6976,4796,Q20,The blocks will float
6982,4807,Q20,The blocks will float
6983,4800,Q20,The blocks will float
6985,4810,Q20,The blocks will float
6995,4831,Q20,The blocks will float
7010,4848,Q20,The blocks will float
7011,4839,Q20,The blocks will float
7012,4857,Q20,The blocks will float
7017,4859,Q20,The blocks will float
7019,4873,Q20,The blocks will float
7022,4863,Q20,The blocks will float
7023,4864,Q20,The blocks will float
7033,4899,Q20,The blocks will float
